datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,26,0,1,-18.012,-43.861,82.1
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,20,0,1,-18.01,-43.845,27.9
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,23,0,1,-18.008,-43.856,64.7
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ABADIA DOS DOURADOS,Cerrado,72,0,1,-18.3,-47.605,73
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CANAPOLIS,Cerrado,110,0,1,-18.842,-49.304,29.4
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CANAPOLIS,Cerrado,110,0,1,-18.841,-49.295,930
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CANAPOLIS,Cerrado,110,0,1,-18.84,-49.285,170.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CANAPOLIS,Cerrado,110,0,1,-18.832,-49.296,495.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CANAPOLIS,Cerrado,110,0,1,-18.831,-49.287,374.9
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CANAPOLIS,Cerrado,110,0,1,-18.823,-49.297,16.2
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado,80,0,1,-18.611,-49.102,39.1
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ESMERALDAS,Cerrado,20,0,1,-19.583,-44.355,13.5
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,INHAUMA,Cerrado,20,0,1,-19.581,-44.361,14.4
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ABAETE,Cerrado,108,0,1,-19.149,-45.237,17.9
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTANA DE PIRAPAMA,Cerrado,20,0,1,-18.792,-43.85,17.2
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,MONJOLOS,Cerrado,20,0,1,-18.468,-43.905,11.1
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,GOUVEIA,Cerrado,20,0,1,-18.465,-43.89,13.4
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,MONJOLOS,Cerrado,20,0,1,-18.429,-43.881,12.3
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,MONJOLOS,Cerrado,20,0,1,-18.426,-43.865,12.1
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,20,0,1,-18.352,-43.9,30.6
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUAS VERMELHAS,Mata Atlantica,108,0,1,-15.791,-41.568,31.7
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUAS VERMELHAS,Mata Atlantica,108,0,1,-15.786,-41.543,89.6
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUAS VERMELHAS,Mata Atlantica,108,0,1,-15.785,-41.548,79.1
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ALTO RIO DOCE,Mata Atlantica,20,0,1,-20.977,-43.275,190.5
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ALTO RIO DOCE,Mata Atlantica,20,0,0.9,-20.967,-43.284,65.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ALTO RIO DOCE,Mata Atlantica,20,0,1,-20.966,-43.278,112.2
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ALTO RIO DOCE,Mata Atlantica,20,0,1,-20.965,-43.268,51.5
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BRAS PIRES,Mata Atlantica,20,0,1,-20.866,-43.293,35.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BRAS PIRES,Mata Atlantica,20,0,1,-20.863,-43.288,193
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BRAS PIRES,Mata Atlantica,20,0,0.9,-20.863,-43.278,275.5
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BRAS PIRES,Mata Atlantica,20,0,0.9,-20.86,-43.273,211.1
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BRAS PIRES,Mata Atlantica,20,0,1,-20.855,-43.296,11.7
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BRAS PIRES,Mata Atlantica,20,0,0.9,-20.852,-43.281,75.3
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ENTRE RIOS DE MINAS,Mata Atlantica,20,0,1,-20.767,-44.062,20.1
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO PRETO,Mata Atlantica,20,0,0.9,-20.438,-43.56,31.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTO ANTONIO DO MONTE,Mata Atlantica,20,0,1,-20.313,-45.343,42.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO SEBASTIAO DO OESTE,Mata Atlantica,20,0,1,-20.248,-45.061,15.6
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO SEBASTIAO DO OESTE,Mata Atlantica,20,0,1,-20.245,-45.056,9.7
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,20,0,1,-18.32,-43.777,10.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,97,0,1,-18.248,-44.037,15.5
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,20,0,1,-18.247,-43.546,21.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,86,0,1,-18.245,-44.023,17.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,20,0,1,-18.242,-43.54,20.7
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,92,0,1,-18.236,-44.029,17.6
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO GONCALO DO ABAETE,Cerrado,92,0,1,-18.229,-45.568,74.2
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,105,0,1,-18.153,-43.949,42
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,40,0,1,-18.14,-43.873,17
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,AUGUSTO DE LIMA,Cerrado,69,0,1,-18.07,-44.005,16.3
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,AUGUSTO DE LIMA,Cerrado,78,0,1,-18.067,-43.99,16.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,AUGUSTO DE LIMA,Cerrado,40,0,1,-18.063,-44.038,10.3
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,21,0,1,-18.031,-43.852,13.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,21,0,1,-18.02,-43.853,70.3
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ABADIA DOS DOURADOS,Mata Atlantica,71,0,1,-18.291,-47.606,7.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CAMPO DO MEIO,Mata Atlantica,20,0,1,-21.158,-45.887,14.5
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CAMPO DO MEIO,Mata Atlantica,20,0,1,-21.144,-45.923,51.9
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CAMPO DO MEIO,Mata Atlantica,20,0,1,-21.138,-45.946,16.4
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO PEDRO DA UNIAO,Mata Atlantica,20,0,1,-21.123,-46.728,25.1
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO RIO CLARO,Mata Atlantica,20,0,1,-20.977,-46.182,13.6
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO RIO CLARO,Mata Atlantica,20,0,1,-20.969,-46.194,112.2
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO RIO CLARO,Mata Atlantica,20,0,1,-20.968,-46.184,115.6
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PASSOS,Mata Atlantica,33,0,1,-20.819,-46.6,119.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PASSOS,Mata Atlantica,36,0,1,-20.817,-46.589,279.6
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PASSOS,Mata Atlantica,40,0,1,-20.815,-46.579,69.5
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PASSOS,Mata Atlantica,39,0,1,-20.808,-46.591,21.4
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PASSOS,Mata Atlantica,44,0,1,-20.806,-46.58,39.9
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATAPOLIS,Mata Atlantica,46,0,1,-20.728,-46.801,197.5
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAU DE MINAS,Mata Atlantica,46,0,1,-20.719,-46.802,36.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAU DE MINAS,Mata Atlantica,48,0,1,-20.717,-46.792,19
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,20,0,1,-20.216,-43.944,21.4
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAUNA,Mata Atlantica,20,0,1,-20.131,-44.474,31.2
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAUNA,Mata Atlantica,20,0,1,-20.123,-44.49,54.4
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAUNA,Mata Atlantica,20,0,1,-20.121,-44.476,34.4
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,IGARATINGA,Mata Atlantica,97,0,1,-19.908,-44.672,19.5
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,IGARATINGA,Mata Atlantica,104,0,1,-19.906,-44.659,18.4
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,IGARATINGA,Mata Atlantica,101,0,1,-19.903,-44.666,47.2
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CARATINGA,Mata Atlantica,20,0,0.9,-19.833,-42.123,16.7
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CARATINGA,Mata Atlantica,20,0,1,-19.829,-42.111,28.1
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CARATINGA,Mata Atlantica,20,0,1,-19.829,-42.104,17.4
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CARATINGA,Mata Atlantica,20,0,-999,-19.794,-42.136,18.9
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SOBRALIA,Mata Atlantica,19,0,1,-19.295,-42.148,26
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SOBRALIA,Mata Atlantica,19,0,1,-19.295,-42.141,27.2
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SERRO,Mata Atlantica,20,0,1,-18.344,-43.393,18.9
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Mata Atlantica,90,0,1,-17.826,-42.834,101.4
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Mata Atlantica,93,0,1,-17.825,-42.84,101.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE FORMOSO,Mata Atlantica,34,0,0.9,-16.985,-41.292,40.7
2020/09/11 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE FORMOSO,Mata Atlantica,34,0,0.9,-16.983,-41.298,36.7
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,75,0,1,-17.647,-44.411,597
2020/09/13 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO PRETO,Mata Atlantica,22,0,1,-20.314,-43.483,10.9
2020/09/13 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,95,0,1,-19.864,-47.327,10.7
2020/09/13 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,69,0,1,-19.96,-47.906,18.6
2020/09/13 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,70,0,1,-19.959,-47.895,131.6
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,86,0,1,-19.723,-47.963,102.7
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,86,0,1,-19.722,-47.955,72.6
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATA,Cerrado,111,0,1,-19.384,-48.532,224
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATA,Cerrado,111,0,1,-19.383,-48.528,240.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATA,Cerrado,63,0,1,-19.254,-48.706,135.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATA,Cerrado,63,0,1,-19.254,-48.701,122.1
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,66,0,1,-19.964,-47.879,219.9
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,68,0,1,-19.96,-47.875,238
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,74,0,1,-19.948,-47.892,159.9
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,74,0,1,-19.947,-47.884,215.4
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,PIRAJUBA,Cerrado,31,0,-999,-19.902,-48.709,96.2
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,PIRAJUBA,Cerrado,29,0,1,-19.899,-48.718,104.2
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,PIRAJUBA,Cerrado,43,0,1,-19.891,-48.679,148.8
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,PIRAJUBA,Cerrado,33,0,1,-19.885,-48.713,111.6
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,74,0,1,-19.882,-48.009,84.3
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA COMPRIDA,Cerrado,73,0,1,-19.874,-48.057,111
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA COMPRIDA,Cerrado,73,0,1,-19.871,-48.054,134.1
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,74,0,1,-19.865,-48.014,344.6
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,74,0,1,-19.862,-48.01,281.1
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,74,0,1,-19.855,-47.969,197
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,74,0,1,-19.852,-47.965,204.1
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,78,0,1,-19.795,-48.04,76.9
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,78,0,1,-19.794,-48.032,113.9
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,77,0,1,-19.786,-47.996,76.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,25,0,1,-19.5,-50.732,144.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,31,0,1,-19.497,-50.707,228.3
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,32,0,1,-19.494,-50.703,391.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,24,0,1,-19.488,-50.739,309.1
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,25,0,1,-19.485,-50.735,523.5
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,33,0,1,-19.482,-50.71,866.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,34,0,1,-19.479,-50.706,715.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,42,0,1,-19.477,-50.682,167.6
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,44,0,1,-19.474,-50.677,140.3
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,20,0,1,-20.131,-49.084,77.3
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,21,0,1,-20.123,-49.047,594
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,20,0,1,-20.117,-49.056,158.4
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,20,0,1,-20.101,-49.06,332
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,20,0,1,-20.097,-49.066,105.9
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,21,0,1,-20.093,-49.023,1162.2
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,21,0,1,-20.09,-49.028,794.8
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,21,0,1,-20.085,-48.985,45.5
2020/09/12 17:40:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,21,0,1,-20.082,-48.99,55.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,24,0,1,-19.473,-50.742,233.1
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,25,0,1,-19.47,-50.738,345.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,34,0,1,-19.468,-50.714,936.2
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,35,0,1,-19.465,-50.71,926.9
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,35,0,1,-19.453,-50.717,394.7
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,37,0,1,-19.45,-50.713,375.4
2020/09/12 17:45:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMEIRA DO OESTE,Mata Atlantica,45,0,1,-19.432,-50.692,120.7
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAUNA,Mata Atlantica,21,0,1,-20.134,-44.478,84.1
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAUNA,Mata Atlantica,21,0,1,-20.128,-44.507,40.5
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAUNA,Mata Atlantica,21,0,1,-20.125,-44.472,104.8
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIS,Cerrado,109,0,1,-15.367,-46.616,91.3
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,COMERCINHO,Mata Atlantica,105,0,1,-16.317,-41.835,29.8
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,TRES CORACOES,Mata Atlantica,21,0,1,-21.787,-45.282,61.2
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,JUIZ DE FORA,Mata Atlantica,21,0,1,-21.733,-43.524,50.2
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,JUIZ DE FORA,Mata Atlantica,21,0,1,-21.722,-43.529,44.9
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DA BARRA DE MINAS,Mata Atlantica,21,0,1,-21.078,-44.461,31.2
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO BRANCO,Mata Atlantica,21,0,1,-20.535,-43.692,30.5
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,PIMENTA,Cerrado,21,0,1,-20.521,-45.748,72.5
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,PIMENTA,Cerrado,21,0,1,-20.519,-45.744,73.5
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,PIMENTA,Cerrado,21,0,1,-20.503,-45.749,69.8
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,PIMENTA,Cerrado,21,0,1,-20.501,-45.745,75
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,MOEDA,Mata Atlantica,23,0,1,-20.394,-43.943,62.7
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,MOEDA,Mata Atlantica,25,0,1,-20.338,-43.954,48.1
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,MOEDA,Mata Atlantica,24,0,1,-20.389,-43.935,66
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,MOEDA,Mata Atlantica,25,0,1,-20.331,-43.949,60.3
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,MOEDA,Mata Atlantica,24,0,-999,-20.322,-43.955,45.4
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,MOEDA,Mata Atlantica,24,0,0.9,-20.316,-43.951,31.3
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVA LIMA,Mata Atlantica,21,0,1,-20.217,-43.972,68.6
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVA LIMA,Mata Atlantica,21,0,1,-20.211,-43.963,72.9
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAUNA,Mata Atlantica,21,0,1,-20.117,-44.48,52.8
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA DA PRATA,Cerrado,24,0,1,-20.03,-45.477,132.2
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA DA PRATA,Cerrado,24,0,1,-20.032,-45.469,52.7
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,MUTUM,Mata Atlantica,21,0,1,-20.005,-41.387,29.3
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVA LIMA,Mata Atlantica,19,0,0.9,-19.937,-43.86,55.8
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,TAPIRAI,Cerrado,21,0,1,-19.868,-46.079,76.6
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVA LIMA,Mata Atlantica,20,0,0.9,-19.931,-43.856,49.9
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,PARA DE MINAS,Mata Atlantica,22,0,1,-19.878,-44.552,124.1
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,FLORESTAL,Mata Atlantica,21,0,1,-19.875,-44.516,57.7
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,MUTUM,Mata Atlantica,88,0,1,-19.84,-41.421,44.1
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,BELA VISTA DE MINAS,Mata Atlantica,21,0,0.9,-19.805,-43.126,46.2
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,BELA VISTA DE MINAS,Mata Atlantica,21,0,0.9,-19.804,-43.132,38.5
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CACHOEIRA DA PRATA,Cerrado,21,0.1,1,-19.544,-44.469,52
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CACHOEIRA DA PRATA,Cerrado,21,0.1,1,-19.536,-44.463,50.4
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,TARUMIRIM,Mata Atlantica,21,0,1,-19.337,-41.928,43.4
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CAETANOPOLIS,Cerrado,22,0.4,1,-19.324,-44.474,49.9
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,TARUMIRIM,Mata Atlantica,21,0,1,-19.334,-41.906,31
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CAETANOPOLIS,Cerrado,22,0.5,1,-19.315,-44.47,57.1
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RESPLENDOR,Mata Atlantica,35,0,1,-19.205,-41.052,17.8
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RESPLENDOR,Mata Atlantica,37,0,1,-19.202,-41.059,13.1
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RESPLENDOR,Mata Atlantica,38,0,1,-19.2,-41.041,36.5
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,100,0,1,-17.644,-44.44,92.8
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,50,0,1,-17.644,-44.379,70.2
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,75,0,1,-17.641,-44.408,637.9
2020/09/12 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,88,0,1,-17.619,-44.285,32.3
